match_date,competition_name,home_team,home_score,home_elo,home_tries,home_conversion,home_penalty,home_kick,away_team,away_score,away_elo,away_tries,away_conversion,away_penalty,away_kick
1996-04-03,Super Rugby Pacific,Crusaders,18,2460,0,0,6,0,Northern Transvaal,34,2542,4,4,2,0
1996-04-03,Super Rugby Pacific,Queensland Reds,36,2536,3,3,5,0,Western Province,26,2433,2,2,4,0
1996-04-06,Super Rugby Pacific,Hurricanes,27,2486,3,3,2,0,Natal Sharks,43,2530,4,4,5,0
1996-04-06,FIRA Championship D2,Israel,20,2481,2,2,2,0,Luxembourg,12,2486,0,0,4,0
1996-04-07,Super Rugby Pacific,Blues,30,2550,3,3,3,0,Northern Transvaal,26,2532,2,2,4,0
1996-04-08,Super Rugby Pacific,Crusaders,7,2447,1,1,0,0,Brumbies,29,2525,2,2,5,0
1996-04-10,Super Rugby Pacific,Highlanders,33,2501,3,3,4,0,Natal Sharks,32,2520,2,2,6,0
1996-04-11,Super Rugby Pacific,Chiefs,17,2509,2,2,1,0,Northern Transvaal,9,2522,0,0,3,0
1996-04-11,FIRA Championship D2,Georgia,20,2527,2,2,2,0,Czech Republic,3,2450,0,0,1,0
1996-04-13,Super Rugby Pacific,Transvaal,23,2452,2,2,3,0,Western Province,26,2444,2,2,4,0
1996-04-14,Super Rugby Pacific,Hurricanes,13,2469,1,1,2,0,Crusaders,36,2464,3,3,5,0
1996-04-14,Super Rugby Pacific,Queensland Reds,15,2545,0,0,5,0,New South Wales Waratahs,13,2492,1,1,2,0
1996-04-16,Super Rugby Pacific,Highlanders,5,2486,1,0,0,0,Chiefs,22,2524,1,1,5,0
1996-04-19,Super Rugby Pacific,Northern Transvaal,25,2530,1,1,6,0,Transvaal,15,2445,0,0,5,0
1996-04-19,FIRA Championship D2,Andorra,13,2425,1,1,2,0,Bulgaria,8,2480,1,0,1,0
1996-04-19,FIRA Championship D2,Slovenia,12,2485,0,0,4,0,Austria,10,2435,1,1,1,0
1996-04-20,Super Rugby Pacific,Blues,39,2559,3,3,6,0,Chiefs,31,2515,4,4,1,0
1996-04-20,Super Rugby Pacific,Brumbies,21,2535,3,3,0,0,Queensland Reds,20,2535,2,2,2,0
1996-04-20,FIRA Championship D2,Netherlands,6,2570,0,0,2,0,Germany,5,2490,1,0,0,0
1996-04-21,Super Rugby Pacific,New South Wales Waratahs,29,2502,2,2,5,0,Highlanders,25,2477,1,1,6,0
1996-04-23,Super Rugby Pacific,Transvaal,55,2460,7,7,2,0,Crusaders,23,2449,2,2,3,0
1996-04-23,Super Rugby Pacific,Western Province,35,2455,5,5,0,0,Hurricanes,25,2459,1,1,6,0
1996-04-26,Super Rugby Pacific,Queensland Reds,51,2550,6,6,3,0,Blues,13,2544,1,1,2,0
1996-04-26,FIRA Championship D2,Czech Republic,39,2468,3,3,6,0,Denmark,6,2500,0,0,2,0
1996-04-26,FIRA Championship D2,Croatia,21,2575,3,3,0,0,Israel,6,2474,0,0,2,0
1996-04-27,Super Rugby Pacific,Natal Sharks,58,2531,7,7,3,0,Crusaders,26,2437,2,2,4,0
1996-04-27,Super Rugby Pacific,Northern Transvaal,38,2541,5,5,1,0,Hurricanes,20,2447,2,2,2,0
1996-04-28,Super Rugby Pacific,Chiefs,39,2529,3,3,6,0,New South Wales Waratahs,17,2488,2,2,1,0
1996-04-28,Super Rugby Pacific,Western Province,25,2467,1,1,6,0,Brumbies,16,2523,1,1,3,0
1996-05-01,Super Rugby Pacific,Blues,56,2552,8,8,0,0,New South Wales Waratahs,44,2480,5,5,3,0
1996-05-01,Super Rugby Pacific,Natal Sharks,49,2543,7,7,0,0,Transvaal,13,2449,1,1,2,0
1996-05-03,FIRA Championship D2,Lithuania,10,2420,1,1,1,0,Moldova,15,2482,0,0,5,0
1996-05-04,Super Rugby Pacific,Chiefs,15,2516,0,0,5,0,Hurricanes,23,2460,2,2,3,0
1996-05-04,Super Rugby Pacific,Northern Transvaal,23,2550,2,2,3,0,Brumbies,10,2514,1,1,1,0
1996-05-05,Super Rugby Pacific,Crusaders,27,2428,3,3,2,0,Highlanders,29,2486,2,2,5,0
1996-05-05,Super Rugby Pacific,Natal Sharks,20,2533,2,2,2,0,Queensland Reds,21,2561,3,3,0,0
1996-05-07,Super Rugby Pacific,Transvaal,34,2461,4,4,2,0,Blues,22,2539,1,1,5,0
1996-05-10,Super Rugby Pacific,New South Wales Waratahs,52,2493,7,7,1,0,Hurricanes,25,2446,1,1,6,0
1996-05-10,Super Rugby Pacific,Western Province,7,2455,1,1,0,0,Northern Transvaal,35,2562,5,5,0,0
1996-05-10,FIRA Championship D2,Hungary,34,2446,4,4,2,0,Slovenia,11,2468,1,0,2,0
1996-05-10,FIRA Championship D2,Latvia,32,2513,2,2,6,0,Lithuania,20,2413,2,2,2,0
1996-05-11,Super Rugby Pacific,Natal Sharks,23,2523,2,2,3,0,Blues,30,2549,3,3,3,0
1996-05-11,Super Rugby Pacific,Transvaal,16,2454,1,1,3,0,Queensland Reds,25,2568,1,1,6,0
1996-05-11,FIRA Championship D2,Germany,16,2500,1,1,3,0,Denmark,11,2490,1,0,2,0
1996-05-12,Super Rugby Pacific,Brumbies,70,2527,10,10,0,0,Highlanders,26,2473,2,2,4,0
1996-05-18,Super Rugby Pacific,Queensland Reds,25,2551,1,1,6,0,Natal Sharks,43,2540,4,4,5,0
1996-05-19,Super Rugby Pacific,Blues,48,2564,6,6,2,0,Northern Transvaal,11,2547,1,0,2,0
1996-05-25,Super Rugby Pacific,Blues,45,2578,6,6,1,0,Natal Sharks,21,2526,3,3,0,0
1996-06-17,FIRA Championship D2,Bulgaria,9,2466,0,0,3,0,Serbia and Montenegro,39,2525,3,3,6,0
1996-07-06,The Rugby Championship,New Zealand,43,2629,4,4,5,0,Australia,6,2515,0,0,2,0
1996-07-13,The Rugby Championship,Australia,21,2528,3,3,0,0,South Africa,16,2620,1,1,3,0
1996-07-20,The Rugby Championship,New Zealand,15,2638,0,0,5,0,South Africa,11,2611,1,0,2,0
1996-07-27,The Rugby Championship,Australia,25,2520,1,1,6,0,New Zealand,32,2646,2,2,6,0
1996-08-03,The Rugby Championship,South Africa,25,2618,1,1,6,0,Australia,19,2513,1,1,4,0
1996-08-10,The Rugby Championship,South Africa,18,2609,0,0,6,0,New Zealand,29,2655,2,2,5,0
1996-09-27,Rugby World Cup Qualifier,Latvia,44,2527,5,5,3,0,Norway,6,2485,0,0,2,0
1996-10-04,Rugby World Cup Qualifier,Ukraine,60,2586,6,6,6,0,Serbia and Montenegro,0,2513,0,0,0,0
1996-10-04,Rugby World Cup Qualifier,Lithuania,26,2430,2,2,4,0,Luxembourg,3,2468,0,0,1,0
1996-10-11,Rugby World Cup Qualifier,Bulgaria,6,2456,0,0,2,0,Moldova,14,2492,2,2,0,0
1996-10-11,Rugby World Cup Qualifier,Norway,7,2474,1,1,0,0,Croatia,43,2587,4,4,5,0
1996-10-18,Rugby World Cup Qualifier,Andorra,54,2440,6,6,4,0,Lithuania,24,2416,3,3,1,0
1996-10-18,Rugby World Cup Qualifier,Moldova,3,2482,0,0,1,0,Latvia,8,2536,1,0,1,0
1996-10-18,Rugby World Cup Qualifier,Sweden,39,2489,3,3,6,0,Hungary,17,2432,2,2,1,0
1996-10-25,Rugby World Cup Qualifier,Bulgaria,31,2450,4,4,1,0,Croatia,46,2593,4,4,6,0
1996-10-26,Rugby World Cup Qualifier,Austria,3,2447,0,0,1,0,Serbia and Montenegro,0,2501,0,0,0,0
1996-11-01,Rugby World Cup Qualifier,Andorra,21,2451,3,3,0,0,Sweden,20,2478,2,2,2,0
1996-11-01,Rugby World Cup Qualifier,Luxembourg,3,2457,0,0,1,0,Hungary,12,2444,0,0,4,0
1996-11-01,Rugby World Cup Qualifier,Switzerland,0,2450,0,0,0,0,Ukraine,38,2596,5,5,1,0
1996-11-10,Rugby World Cup Qualifier,Trinidad and Tobago,41,2514,5,5,2,0,Brazil,0,2485,0,0,0,0
1996-11-21,Rugby World Cup Qualifier,Cook Islands,22,2509,1,1,5,0,Papua New Guinea,19,2490,1,1,4,0
1996-11-22,Rugby World Cup Qualifier,Israel,15,2482,0,0,5,0,Austria,3,2438,0,0,1,0
1996-11-29,Rugby World Cup Qualifier,Israel,9,2482,0,0,3,0,Switzerland,9,2451,0,0,3,0
1997-01-18,Six Nations Championship,Ireland,15,2434,0,0,5,0,France,32,2614,2,2,6,0
1997-01-18,Six Nations Championship,Scotland,19,2515,1,1,4,0,Wales,34,2484,4,4,2,0
1997-01-31,Rugby World Cup Qualifier,Singapore,11,2449,1,0,2,0,Thailand,16,2494,1,1,3,0
1997-02-01,Six Nations Championship,Wales,25,2472,1,1,6,0,Ireland,26,2445,2,2,4,0
1997-02-01,Six Nations Championship,England,41,2628,5,5,2,0,Scotland,13,2505,1,1,2,0
1997-02-07,Rugby World Cup Qualifier,Papua New Guinea,92,2505,11,11,5,0,Tahiti,6,2485,0,0,2,0
1997-02-14,Rugby World Cup Qualifier,Thailand,15,2482,0,0,5,0,Sri Lanka,20,2472,2,2,2,0
1997-02-15,Six Nations Championship,France,27,2620,3,3,2,0,Wales,22,2467,1,1,5,0
1997-02-15,Six Nations Championship,Ireland,6,2437,0,0,2,0,England,46,2636,4,4,6,0
1997-02-19,Rugby World Cup Qualifier,Tahiti,0,2470,0,0,0,0,Cook Islands,40,2524,4,4,4,0
1997-02-28,Super Rugby Pacific,Hurricanes,18,2438,0,0,6,0,Chiefs,23,2524,2,2,3,0
1997-02-28,Rugby World Cup Qualifier,Serbia and Montenegro,8,2509,1,0,1,0,Switzerland,0,2442,0,0,0,0
1997-03-01,Six Nations Championship,Scotland,38,2516,5,5,1,0,Ireland,10,2426,1,1,1,0
1997-03-01,Six Nations Championship,England,20,2625,2,2,2,0,France,23,2631,2,2,3,0
1997-03-01,Super Rugby Pacific,Queensland Reds,19,2540,1,1,4,0,Brumbies,24,2538,3,3,1,0
1997-03-01,Super Rugby Pacific,Northern Transvaal,40,2547,4,4,4,0,Blues,40,2578,4,4,4,0
1997-03-02,Super Rugby Pacific,Free State Cheetahs,20,2489,2,2,2,0,Gauteng Lions,24,2510,3,3,1,0
1997-03-07,Super Rugby Pacific,Crusaders,19,2438,1,1,4,0,Hurricanes,17,2428,2,2,1,0
1997-03-07,Super Rugby Pacific,Free State Cheetahs,15,2481,0,0,5,0,Blues,24,2585,3,3,1,0
1997-03-08,Super Rugby Pacific,New South Wales Waratahs,26,2484,2,2,4,0,Chiefs,33,2534,3,3,4,0
1997-03-08,Super Rugby Pacific,Natal Sharks,75,2539,9,9,4,0,Highlanders,43,2460,4,4,5,0
1997-03-08,Super Rugby Pacific,Northern Transvaal,14,2557,2,2,0,0,Queensland Reds,3,2530,0,0,1,0
1997-03-09,Super Rugby Pacific,Gauteng Lions,44,2520,5,5,3,0,Brumbies,36,2528,3,3,5,0
1997-03-14,Super Rugby Pacific,New South Wales Waratahs,25,2497,1,1,6,0,Crusaders,8,2425,1,0,1,0
1997-03-14,Super Rugby Pacific,Gauteng Lions,47,2532,5,5,4,0,Highlanders,29,2448,2,2,5,0
1997-03-14,Rugby World Cup Qualifier,Luxembourg,16,2446,1,1,3,0,Andorra,30,2462,3,3,3,0
1997-03-15,Six Nations Championship,France,47,2640,5,5,4,0,Scotland,20,2507,2,2,2,0
1997-03-15,Six Nations Championship,Wales,13,2458,1,1,2,0,England,34,2634,4,4,2,0
1997-03-15,Super Rugby Pacific,Chiefs,16,2525,1,1,3,0,Blues,26,2594,2,2,4,0
1997-03-15,Super Rugby Pacific,Free State Cheetahs,35,2493,5,5,0,0,Queensland Reds,24,2519,3,3,1,0
1997-03-16,Super Rugby Pacific,Hurricanes,64,2448,7,7,5,0,Northern Transvaal,32,2537,2,2,6,0
1997-03-16,Super Rugby Pacific,Natal Sharks,35,2548,5,5,0,0,Brumbies,26,2518,2,2,4,0
1997-03-21,Rugby World Cup Qualifier,Bahamas,3,2483,0,0,1,0,Bermuda,24,2500,3,3,1,0
1997-03-22,Super Rugby Pacific,Chiefs,31,2535,4,4,1,0,Queensland Reds,16,2510,1,1,3,0
1997-03-22,Super Rugby Pacific,Highlanders,27,2467,3,3,2,0,Northern Transvaal,7,2519,1,1,0,0
1997-03-22,Super Rugby Pacific,Brumbies,49,2529,7,7,0,0,Crusaders,29,2415,2,2,5,0
1997-03-22,Super Rugby Pacific,Free State Cheetahs,45,2504,6,6,1,0,Natal Sharks,40,2537,4,4,4,0
1997-03-22,Super Rugby Pacific,Gauteng Lions,36,2541,3,3,5,0,New South Wales Waratahs,27,2488,3,3,2,0
1997-03-28,Super Rugby Pacific,Brumbies,38,2543,5,5,1,0,Northern Transvaal,19,2504,1,1,4,0
1997-03-29,Super Rugby Pacific,Crusaders,24,2428,3,3,1,0,Chiefs,15,2522,0,0,5,0
1997-03-29,Super Rugby Pacific,Gauteng Lions,35,2528,5,5,0,0,Hurricanes,37,2461,4,4,3,0
1997-03-29,Super Rugby Pacific,Natal Sharks,28,2545,4,4,0,0,New South Wales Waratahs,23,2480,2,2,3,0
1997-03-29,Rugby World Cup Qualifier,Sri Lanka,18,2481,0,0,6,0,Singapore,15,2440,0,0,5,0
1997-03-30,Super Rugby Pacific,Highlanders,18,2453,0,0,6,0,Free State Cheetahs,49,2518,7,7,0,0
1997-03-31,Super Rugby Pacific,Blues,49,2605,7,7,0,0,Queensland Reds,26,2499,2,2,4,0
1997-04-04,Super Rugby Pacific,Blues,29,2610,2,2,5,0,Crusaders,28,2423,4,4,0,0
1997-04-04,Super Rugby Pacific,Brumbies,50,2557,5,5,5,0,Free State Cheetahs,23,2504,2,2,3,0
1997-04-04,Super Rugby Pacific,Natal Sharks,29,2552,2,2,5,0,Hurricanes,24,2453,3,3,1,0
1997-04-04,Rugby World Cup Qualifier,Barbados,23,2489,2,2,3,0,Bahamas,37,2494,4,4,3,0
1997-04-05,Super Rugby Pacific,Queensland Reds,37,2507,4,4,3,0,Highlanders,24,2444,3,3,1,0
1997-04-06,Super Rugby Pacific,New South Wales Waratahs,43,2490,4,4,5,0,Northern Transvaal,29,2494,2,2,5,0
1997-04-11,Super Rugby Pacific,Chiefs,15,2507,0,0,5,0,Natal Sharks,33,2567,3,3,4,0
1997-04-12,Super Rugby Pacific,Blues,41,2618,5,5,2,0,Brumbies,29,2548,2,2,5,0
1997-04-12,Super Rugby Pacific,Highlanders,37,2453,4,4,3,0,Crusaders,29,2413,2,2,5,0
1997-04-12,Super Rugby Pacific,Queensland Reds,29,2489,2,2,5,0,Hurricanes,47,2471,5,5,4,0
1997-04-12,Super Rugby Pacific,New South Wales Waratahs,36,2505,3,3,5,0,Free State Cheetahs,11,2489,1,0,2,0
1997-04-12,Super Rugby Pacific,Gauteng Lions,16,2528,1,1,3,0,Northern Transvaal,16,2495,1,1,3,0
1997-04-17,Rugby World Cup Qualifier,Arabian Gulf,53,2478,5,5,6,0,Botswana,13,2483,1,1,2,0
1997-04-18,Super Rugby Pacific,Highlanders,9,2446,0,0,3,0,Brumbies,15,2556,0,0,5,0
1997-04-18,Rugby World Cup Qualifier,Bermuda,52,2514,7,7,1,0,Barbados,3,2475,0,0,1,0
1997-04-18,Rugby World Cup Qualifier,Sweden,48,2491,6,6,2,0,Luxembourg,5,2433,1,0,0,0
1997-04-19,Super Rugby Pacific,Blues,63,2629,9,9,0,0,Gauteng Lions,22,2517,1,1,5,0
1997-04-19,Super Rugby Pacific,Crusaders,26,2415,2,2,4,0,Natal Sharks,26,2565,2,2,4,0
1997-04-19,Super Rugby Pacific,New South Wales Waratahs,16,2494,1,1,3,0,Queensland Reds,26,2500,2,2,4,0
1997-04-19,Super Rugby Pacific,Northern Transvaal,34,2505,4,4,2,0,Chiefs,27,2497,3,3,2,0
1997-04-20,Super Rugby Pacific,Hurricanes,59,2486,8,8,1,0,Free State Cheetahs,30,2474,3,3,3,0
1997-04-25,Super Rugby Pacific,Crusaders,23,2434,2,2,3,0,Gauteng Lions,0,2498,0,0,0,0
1997-04-25,Rugby World Cup Qualifier,Zambia,30,2489,3,3,3,0,Arabian Gulf,44,2489,5,5,3,0
1997-04-25,Rugby World Cup Qualifier,Austria,6,2429,0,0,2,0,Ukraine,36,2605,3,3,5,0
1997-04-26,Super Rugby Pacific,Hurricanes,60,2499,6,6,6,0,Highlanders,34,2433,4,4,2,0
1997-04-26,Super Rugby Pacific,Brumbies,56,2568,8,8,0,0,New South Wales Waratahs,9,2483,0,0,3,0
1997-04-26,Super Rugby Pacific,Free State Cheetahs,27,2484,3,3,2,0,Chiefs,13,2487,1,1,2,0
1997-04-27,Super Rugby Pacific,Blues,39,2641,3,3,6,0,Natal Sharks,17,2553,2,2,1,0
1997-05-02,Super Rugby Pacific,Hurricanes,19,2513,1,1,4,0,New South Wales Waratahs,3,2469,0,0,1,0
1997-05-02,Rugby World Cup Qualifier,Moldova,31,2497,4,4,1,0,Norway,7,2460,1,1,0,0
1997-05-02,Rugby World Cup Qualifier,Lithuania,17,2403,2,2,1,0,Sweden,84,2503,12,12,0,0
1997-05-03,Super Rugby Pacific,Chiefs,47,2502,5,5,4,0,Gauteng Lions,9,2483,0,0,3,0
1997-05-03,Super Rugby Pacific,Highlanders,28,2426,4,4,0,0,Blues,45,2648,6,6,1,0
1997-05-03,Super Rugby Pacific,Queensland Reds,40,2517,4,4,4,0,Natal Sharks,3,2536,0,0,1,0
1997-05-03,Super Rugby Pacific,Northern Transvaal,23,2512,2,2,3,0,Crusaders,22,2427,1,1,5,0
1997-05-09,Super Rugby Pacific,Highlanders,16,2417,1,1,3,0,New South Wales Waratahs,27,2478,3,3,2,0
1997-05-09,Super Rugby Pacific,Brumbies,48,2576,6,6,2,0,Chiefs,34,2494,4,4,2,0
1997-05-09,Rugby World Cup Qualifier,Serbia and Montenegro,10,2518,1,1,1,0,Israel,7,2473,1,1,0,0
1997-05-09,Rugby World Cup Qualifier,Latvia,89,2547,11,11,4,0,Bulgaria,0,2439,0,0,0,0
1997-05-09,Rugby World Cup Qualifier,Croatia,60,2604,6,6,6,0,Moldova,5,2486,1,0,0,0
1997-05-10,Super Rugby Pacific,Blues,45,2654,6,6,1,0,Hurricanes,42,2507,6,6,0,0
1997-05-10,Super Rugby Pacific,Queensland Reds,40,2526,4,4,4,0,Gauteng Lions,27,2474,3,3,2,0
1997-05-10,Super Rugby Pacific,Free State Cheetahs,11,2472,1,0,2,0,Crusaders,16,2438,1,1,3,0
1997-05-11,Super Rugby Pacific,Natal Sharks,27,2535,3,3,2,0,Northern Transvaal,27,2513,3,3,2,0
1997-05-16,Super Rugby Pacific,Chiefs,18,2475,0,0,6,0,Highlanders,34,2435,4,4,2,0
1997-05-16,Super Rugby Pacific,Northern Transvaal,23,2501,2,2,3,0,Free State Cheetahs,35,2484,5,5,0,0
1997-05-16,Rugby World Cup Qualifier,Botswana,13,2473,1,1,2,0,Zambia,20,2499,2,2,2,0
1997-05-16,Rugby World Cup Qualifier,Croatia,43,2616,4,4,5,0,Latvia,24,2535,3,3,1,0
1997-05-16,Rugby World Cup Qualifier,Ukraine,51,2614,6,6,3,0,Israel,15,2464,0,0,5,0
1997-05-17,Super Rugby Pacific,Crusaders,48,2457,6,6,2,0,Queensland Reds,3,2507,0,0,1,0
1997-05-17,Super Rugby Pacific,New South Wales Waratahs,20,2472,2,2,2,0,Blues,34,2660,4,4,2,0
1997-05-17,Super Rugby Pacific,Gauteng Lions,42,2491,6,6,0,0,Natal Sharks,8,2518,1,0,1,0
1997-05-18,Super Rugby Pacific,Hurricanes,29,2499,2,2,5,0,Brumbies,35,2584,5,5,0,0
1997-05-23,Super Rugby Pacific,Blues,55,2669,7,7,2,0,Natal Sharks,36,2509,3,3,5,0
1997-05-23,Rugby World Cup Qualifier,Switzerland,31,2456,4,4,1,0,Austria,3,2415,0,0,1,0
1997-05-23,Rugby World Cup Qualifier,Norway,22,2469,1,1,5,0,Bulgaria,7,2430,1,1,0,0
1997-05-24,Super Rugby Pacific,Brumbies,33,2591,3,3,4,0,Hurricanes,20,2491,2,2,2,0
1997-05-30,Rugby World Cup Qualifier,Hungary,16,2452,1,1,3,0,Lithuania,3,2395,0,0,1,0
1997-05-31,Super Rugby Pacific,Blues,23,2680,2,2,3,0,Brumbies,7,2580,1,1,0,0
1997-06-12,Rugby World Cup Qualifier,Arabian Gulf,12,2498,0,0,4,0,Tunisia,11,2453,1,0,2,0
1997-06-13,Rugby World Cup Qualifier,Hungary,5,2437,1,0,0,0,Andorra,34,2477,4,4,2,0
1997-06-20,Rugby World Cup Qualifier,Fiji,20,2509,2,2,2,0,Tonga,10,2469,1,1,1,0
1997-06-26,Rugby World Cup Qualifier,Cook Islands,7,2508,1,1,0,0,Fiji,53,2525,5,5,6,0
1997-07-04,Rugby World Cup Qualifier,Tonga,68,2485,8,8,4,0,Cook Islands,12,2491,0,0,4,0
1997-07-19,The Rugby Championship,South Africa,32,2600,2,2,6,0,New Zealand,35,2664,5,5,0,0
1997-07-26,The Rugby Championship,Australia,18,2507,0,0,6,0,New Zealand,33,2670,3,3,4,0
1997-08-02,The Rugby Championship,Australia,32,2519,2,2,6,0,South Africa,20,2587,2,2,2,0
1997-08-09,The Rugby Championship,New Zealand,55,2681,7,7,2,0,South Africa,35,2576,5,5,0,0
1997-08-16,The Rugby Championship,New Zealand,36,2687,3,3,5,0,Australia,24,2514,3,3,1,0
1997-08-23,The Rugby Championship,South Africa,61,2588,7,7,4,0,Australia,22,2502,1,1,5,0
1997-08-23,Premiership Rugby,Bath Rugby,13,2489,1,1,2,0,Newcastle Falcons,20,2510,2,2,2,0
1997-08-23,Premiership Rugby,Gloucester Rugby,35,2514,5,5,0,0,Bristol Rugby,13,2485,1,1,2,0
1997-08-23,Premiership Rugby,Northampton Saints,23,2489,2,2,3,0,Harlequins,26,2510,2,2,4,0
1997-08-23,Premiership Rugby,Richmond,32,2514,2,2,6,0,London Irish,12,2485,0,0,4,0
1997-08-24,Premiership Rugby,Sale Sharks,10,2489,1,1,1,0,Saracens,19,2510,1,1,4,0
1997-08-30,Premiership Rugby,Harlequins,20,2499,2,2,2,0,Bath Rugby,27,2500,3,3,2,0
1997-08-30,Premiership Rugby,Bristol Rugby,21,2470,3,3,0,0,Wasps,38,2514,5,5,1,0
1997-08-30,Premiership Rugby,Leicester Tigers,33,2515,3,3,4,0,Gloucester Rugby,16,2499,1,1,3,0
1997-08-30,Premiership Rugby,London Irish,20,2475,2,2,2,0,Sale Sharks,26,2499,2,2,4,0
1997-09-05,Rugby World Cup Qualifier,Kenya,37,2495,4,4,3,0,Arabian Gulf,18,2483,0,0,6,0
1997-09-12,Rugby World Cup Qualifier,Czech Republic,45,2483,6,6,1,0,Andorra,20,2462,2,2,2,0
1997-09-19,Rugby World Cup Qualifier,Trinidad and Tobago,6,2498,0,0,2,0,Chile,35,2516,5,5,0,0
1997-09-19,Rugby World Cup Qualifier,Tunisia,52,2469,7,7,1,0,Kenya,5,2479,1,0,0,0
1997-10-03,Rugby World Cup Qualifier,Andorra,11,2448,1,0,2,0,Germany,56,2514,8,8,0,0
1997-10-03,Rugby World Cup Qualifier,Belgium,18,2480,0,0,6,0,Romania,83,2451,11,11,2,0
1997-10-04,Rugby World Cup Qualifier,Bermuda,52,2528,7,7,1,0,Trinidad and Tobago,6,2484,0,0,2,0
1997-10-08,Premiership Rugby,Newcastle Falcons,37,2523,4,4,3,0,Northampton Saints,12,2476,0,0,4,0
1997-10-08,Premiership Rugby,Saracens,15,2520,0,0,5,0,Richmond,9,2504,0,0,3,0
1997-10-11,Rugby World Cup Qualifier,Georgia,29,2539,2,2,5,0,Croatia,15,2604,0,0,5,0
1997-10-17,Rugby World Cup Qualifier,Denmark,8,2481,1,0,1,0,Georgia,19,2548,1,1,4,0
1997-10-17,Rugby World Cup Qualifier,Germany,31,2523,4,4,1,0,Czech Republic,17,2474,2,2,1,0
1997-10-17,Rugby World Cup Qualifier,Ukraine,48,2623,6,6,2,0,Belgium,5,2471,1,0,0,0
1997-10-17,Rugby World Cup Qualifier,Chile,65,2531,8,8,3,0,Bermuda,8,2513,1,0,1,0
1997-10-18,Premiership Rugby,Richmond,37,2519,4,4,3,0,Harlequins,16,2485,1,1,3,0
1997-10-18,Premiership Rugby,Bath Rugby,44,2513,5,5,3,0,Bristol Rugby,15,2457,0,0,5,0
1997-10-18,Premiership Rugby,Northampton Saints,25,2492,1,1,6,0,Leicester Tigers,6,2498,0,0,2,0
1997-10-18,Premiership Rugby,Sale Sharks,26,2490,2,2,4,0,Newcastle Falcons,33,2533,3,3,4,0
1997-10-18,Rugby World Cup Qualifier,Croatia,23,2611,2,2,3,0,Russia,16,2518,1,1,3,0
1997-10-19,Premiership Rugby,Wasps,15,2504,0,0,5,0,Saracens,19,2530,1,1,4,0
1997-10-19,Premiership Rugby,Gloucester Rugby,29,2512,2,2,5,0,London Irish,7,2461,1,1,0,0
1997-10-25,Premiership Rugby,Leicester Tigers,33,2509,3,3,4,0,Bath Rugby,22,2503,1,1,5,0
1997-10-25,Premiership Rugby,Harlequins,52,2494,7,7,1,0,Sale Sharks,41,2480,5,5,2,0
1997-10-25,Rugby World Cup Qualifier,Netherlands,49,2584,7,7,0,0,Poland,7,2547,1,1,0,0
1997-10-26,Premiership Rugby,Bristol Rugby,22,2468,1,1,5,0,Northampton Saints,15,2481,0,0,5,0
1997-10-26,Premiership Rugby,London Irish,22,2472,1,1,5,0,Wasps,17,2493,2,2,1,0
1997-10-26,Premiership Rugby,Newcastle Falcons,18,2542,0,0,6,0,Richmond,12,2509,0,0,4,0
1997-10-26,Premiership Rugby,Saracens,42,2544,6,6,0,0,Gloucester Rugby,24,2499,3,3,1,0
1997-10-31,Rugby World Cup Qualifier,Netherlands,35,2600,5,5,0,0,Ukraine,13,2607,1,1,2,0
1997-10-31,Rugby World Cup Qualifier,Italy,102,2521,12,12,6,0,Denmark,3,2467,0,0,1,0
1997-11-01,Premiership Rugby,Bath Rugby,47,2518,5,5,4,0,Richmond,31,2494,4,4,1,0
1997-11-01,Premiership Rugby,London Irish,19,2460,1,1,4,0,Newcastle Falcons,35,2555,5,5,0,0
1997-11-02,Premiership Rugby,Gloucester Rugby,16,2488,1,1,3,0,Harlequins,17,2505,2,2,1,0
1997-11-02,Premiership Rugby,Saracens,31,2555,4,4,1,0,Bristol Rugby,9,2456,0,0,3,0
1997-11-02,Premiership Rugby,Wasps,22,2477,1,1,5,0,Sale Sharks,38,2496,5,5,1,0
1997-11-07,Rugby World Cup Qualifier,Andorra,3,2435,0,0,1,0,Spain,62,2520,8,8,2,0
1997-11-08,Premiership Rugby,Northampton Saints,13,2473,1,1,2,0,Saracens,19,2563,1,1,4,0
1997-11-09,Premiership Rugby,Sale Sharks,76,2509,10,10,2,0,Bristol Rugby,0,2443,0,0,0,0
1997-11-28,Rugby World Cup Qualifier,Malaysia,15,2469,0,0,5,0,Sri Lanka,37,2497,4,4,3,0
1997-11-29,Rugby World Cup Qualifier,Spain,39,2533,3,3,6,0,Czech Republic,8,2461,1,0,1,0
1997-12-13,Premiership Rugby,Leicester Tigers,55,2523,7,7,2,0,Sale Sharks,15,2494,0,0,5,0
1997-12-13,Premiership Rugby,Bristol Rugby,12,2435,0,0,4,0,Richmond,13,2503,1,1,2,0
1997-12-13,Premiership Rugby,London Irish,10,2445,1,1,1,0,Northampton Saints,51,2488,6,6,3,0
1997-12-13,Premiership Rugby,Harlequins,53,2518,5,5,6,0,Wasps,17,2464,2,2,1,0
1997-12-14,Premiership Rugby,Newcastle Falcons,37,2563,4,4,3,0,Gloucester Rugby,27,2480,3,3,2,0
1997-12-14,Premiership Rugby,Saracens,50,2576,5,5,5,0,Bath Rugby,23,2505,2,2,3,0
